id,date,lon,lat,depth,type,level,loc,incident,city,province
3503,2017-02-18 20:27:39,121.29,22.58,8,ML,3.4,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3504,2017-02-17 11:12:26,102.02,29.59,15,ML,3.2,四川泸定,天然地震,甘孜藏族自治州,四川省
3505,2017-02-15 13:53:03,100.15,39.24,21,ML,3.3,甘肃临泽,天然地震,张掖市,甘肃省
3506,2017-02-14 14:54:34,121.69,22.6,10,ML,3.2,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3507,2017-02-13 01:33:34,120.68,29.09,5,ML,3.5,浙江磐安,天然地震,金华市,浙江省
3508,2017-02-13 00:53:41,90.22,35.96,9,Ms,3.5,青海治多,天然地震,玉树藏族自治州,青海省
3509,2017-02-12 15:07:24,96.93,39.58,6,ML,3.2,甘肃肃北,天然地震,酒泉市,甘肃省
3510,2017-02-11 01:12:54,120.12,22.85,20,Ms,5.6,台湾高雄,天然地震,中华人民共和国,中华人民共和国
3511,2017-02-09 00:26:05,111.0,35.25,23,ML,3.3,山西盐湖,天然地震,运城市,山西省
3512,2017-02-08 19:11:39,103.37,27.09,10,Ms,4.9,云南鲁甸,天然地震,昭通市,云南省
3513,2017-02-06 13:24:40,83.94,32.32,8,Ms,4.1,西藏改则,天然地震,阿里地区,西藏自治区
3514,2017-02-06 10:49:40,81.69,35.72,6,ML,3.0,新疆于田,天然地震,和田地区,新疆维吾尔自治区
3515,2017-02-04 21:44:31,81.64,35.61,6,Ms,4.2,新疆于田,天然地震,和田地区,新疆维吾尔自治区
3516,2017-02-02 08:34:29,104.76,28.14,12,ML,3.7,四川珙县,天然地震,宜宾市,四川省
3517,2017-02-01 18:07:44,83.29,30.71,10,Ms,5.0,西藏仲巴,天然地震,日喀则市,西藏自治区
3518,2017-02-01 00:33:42,84.75,43.96,9,ML,3.0,新疆乌苏,天然地震,塔城地区,新疆维吾尔自治区
3519,2017-01-31 18:28:16,88.25,43.81,12,ML,3.1,新疆乌鲁木齐,天然地震,乌鲁木齐市,新疆维吾尔自治区
3520,2017-01-31 14:16:00,94.01,31.49,10,Ms,4.6,西藏索县,天然地震,那曲市,西藏自治区
3521,2017-01-30 10:09:46,78.41,35.85,7,ML,3.1,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3522,2017-01-30 02:06:08,77.62,40.65,6,ML,3.8,新疆阿合奇,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3523,2017-01-29 05:11:57,88.49,33.84,8,Ms,3.5,西藏双湖,天然地震,那曲市,西藏自治区
3524,2017-01-28 21:02:54,74.54,39.03,12,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3525,2017-01-28 04:42:17,78.86,37.32,11,ML,3.0,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3526,2017-01-28 02:46:32,104.72,28.09,10,Ms,4.9,四川筠连,天然地震,宜宾市,四川省
3527,2017-01-27 09:03:02,91.67,32.55,6,ML,3.0,西藏安多,天然地震,那曲市,西藏自治区
3528,2017-01-27 00:12:38,121.77,23.93,31,ML,3.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3529,2017-01-25 15:33:09,121.55,24.53,60,Ms,4.3,台湾宜兰,天然地震,台湾省,台湾省
3530,2017-01-25 14:38:03,103.59,30.1,23,ML,3.5,四川眉山,天然地震,眉山市,四川省
3531,2017-01-25 02:41:55,76.73,38.21,11,ML,3.3,新疆莎车,天然地震,喀什地区,新疆维吾尔自治区
3532,2017-01-24 10:30:08,76.79,38.26,6,ML,3.0,新疆莎车,天然地震,喀什地区,新疆维吾尔自治区
3533,2017-01-22 18:04:56,104.73,28.11,9,ML,3.1,四川筠连,天然地震,宜宾市,四川省
3534,2017-01-21 04:06:43,81.23,42.09,5,ML,3.0,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3535,2017-01-21 03:52:50,84.15,42.6,7,ML,3.0,新疆和静,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3536,2017-01-21 01:00:50,93.14,32.86,10,Ms,3.6,青海杂多,天然地震,玉树藏族自治州,青海省
3537,2017-01-20 17:54:02,76.73,38.21,10,Ms,4.9,新疆莎车,天然地震,喀什地区,新疆维吾尔自治区
3538,2017-01-20 04:12:21,104.73,28.15,9,ML,3.3,四川珙县,天然地震,宜宾市,四川省
3539,2017-01-19 19:56:51,88.35,31.39,6,ML,3.2,西藏申扎,天然地震,那曲市,西藏自治区
3540,2017-01-19 11:42:24,119.82,21.68,40,Ms,4.0,南海,天然地震,中华人民共和国,中华人民共和国
3541,2017-01-19 02:27:52,117.35,23.31,16,ML,3.2,广东南澳海域,天然地震,中华人民共和国,中华人民共和国
3542,2017-01-19 02:04:18,77.69,40.49,8,ML,3.4,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3543,2017-01-18 22:35:14,104.76,28.1,10,Ms,4.4,四川筠连,天然地震,宜宾市,四川省
3544,2017-01-17 21:02:29,78.28,36.23,10,ML,3.2,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3545,2017-01-17 16:53:46,118.8,49.71,31,ML,3.6,内蒙古陈巴尔虎旗,天然地震,呼伦贝尔市,内蒙古自治区
3546,2017-01-17 11:04:17,118.78,49.72,20,ML,3.2,内蒙古陈巴尔虎旗,天然地震,呼伦贝尔市,内蒙古自治区
3547,2017-01-15 19:29:16,104.75,28.11,4,ML,3.4,四川筠连,天然地震,宜宾市,四川省
3548,2017-01-15 19:20:53,104.74,28.13,9,ML,3.5,四川筠连,天然地震,宜宾市,四川省
3549,2017-01-15 18:05:37,104.73,28.16,10,Ms,4.1,四川筠连,天然地震,宜宾市,四川省
3550,2017-01-12 14:42:26,93.09,38.43,10,ML,3.3,青海冷湖,天然地震,海西蒙古族藏族自治州,青海省
3551,2017-01-12 13:56:39,83.61,41.22,8,ML,3.2,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3552,2017-01-12 01:31:03,120.71,23.1,6,ML,3.5,台湾高雄,天然地震,台湾省,台湾省
3553,2017-01-10 04:25:53,77.9,35.54,85,ML,3.7,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3554,2017-01-09 15:10:36,118.97,24.05,13,ML,3.2,台湾海峡中部,天然地震,中华人民共和国,中华人民共和国
3555,2017-01-09 10:15:36,82.02,35.98,7,ML,3.1,新疆于田,天然地震,和田地区,新疆维吾尔自治区
3556,2017-01-07 16:36:10,73.68,39.42,13,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3557,2017-01-07 12:58:39,73.97,39.27,12,ML,3.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3558,2017-01-06 13:25:59,82.58,42.01,6,ML,3.5,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3559,2017-01-04 23:14:30,102.15,29.53,23,Ms,4.0,四川石棉,天然地震,雅安市,四川省
3560,2017-01-04 22:12:53,83.68,30.7,7,Ms,4.5,西藏仲巴,天然地震,日喀则市,西藏自治区
3561,2017-01-04 15:07:22,121.85,24.07,47,ML,3.7,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3562,2017-01-04 09:04:00,82.51,41.98,10,ML,3.7,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3563,2017-01-03 19:41:11,114.9,37.37,17,ML,3.2,河北隆尧,天然地震,邢台市,河北省
3564,2017-01-02 16:55:27,86.36,43.81,10,ML,3.8,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3565,2017-01-02 10:10:09,114.15,40.76,6,ML,3.6,河北怀安,天然地震,张家口市,河北省
3566,2016-12-30 08:30:51,121.94,24.87,69,Ms,4.2,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
3567,2016-12-28 20:03:08,104.77,28.13,10,ML,3.3,四川珙县,天然地震,宜宾市,四川省
3568,2016-12-28 16:14:19,74.31,39.1,8,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3569,2016-12-28 12:43:52,105.6,29.41,10,Ms,4.0,重庆荣昌,天然地震,重庆市,重庆市
3570,2016-12-28 10:40:31,104.78,28.12,10,ML,3.1,四川珙县,天然地震,宜宾市,四川省
3571,2016-12-28 06:20:27,105.57,29.43,4,ML,3.2,重庆荣昌,天然地震,重庆市,重庆市
3572,2016-12-27 08:17:32,105.62,29.44,10,Ms,4.9,重庆荣昌,天然地震,重庆市,重庆市
3573,2016-12-25 07:26:07,101.38,27.89,10,Ms,4.4,四川木里,天然地震,凉山彝族自治州,四川省
3574,2016-12-25 04:42:48,121.75,24.03,27,ML,3.0,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3575,2016-12-23 05:01:45,99.62,30.09,13,ML,3.1,四川理塘,天然地震,甘孜藏族自治州,四川省
3576,2016-12-23 04:43:48,99.61,30.08,14,ML,3.2,四川理塘,天然地震,甘孜藏族自治州,四川省
3577,2016-12-22 07:25:45,99.6,30.09,13,ML,3.1,四川理塘,天然地震,甘孜藏族自治州,四川省
3578,2016-12-22 07:24:16,99.61,30.08,18,ML,3.1,四川理塘,天然地震,甘孜藏族自治州,四川省
3579,2016-12-21 17:31:50,86.32,43.72,10,ML,3.0,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3580,2016-12-20 18:04:39,84.81,37.25,9,Ms,5.7,新疆且末,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3581,2016-12-20 07:14:14,122.45,23.84,8,Ms,3.8,台湾花莲东部海域,天然地震,中华人民共和国,中华人民共和国
3582,2016-12-19 18:57:25,73.97,39.17,10,Ms,4.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3583,2016-12-18 11:08:49,112.45,37.59,5,Ms,4.1,山西清徐,天然地震,太原市,山西省
3584,2016-12-18 05:15:19,95.01,32.14,7,ML,3.0,西藏丁青,天然地震,昌都市,西藏自治区
3585,2016-12-17 13:00:01,74.0,39.19,14,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3586,2016-12-15 22:14:29,121.25,22.85,5,Ms,5.2,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3587,2016-12-14 21:58:28,77.07,36.91,21,ML,3.0,新疆叶城,天然地震,喀什地区,新疆维吾尔自治区
3588,2016-12-14 16:14:28,90.2,38.5,5,Ms,4.8,新疆若羌,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3589,2016-12-14 15:59:30,86.27,43.76,10,ML,3.0,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3590,2016-12-14 14:56:52,103.69,39.84,20,ML,3.1,内蒙古阿拉善右旗,天然地震,阿拉善盟,内蒙古自治区
3591,2016-12-14 08:51:20,84.66,36.87,6,ML,3.4,新疆且末,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3592,2016-12-14 02:45:09,111.91,36.68,17,ML,3.2,山西霍州,天然地震,临汾市,山西省
3593,2016-12-13 16:11:51,74.02,39.15,11,Ms,4.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3594,2016-12-12 13:32:09,74.29,39.14,13,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3595,2016-12-12 04:16:06,121.01,21.57,16,Ms,4.2,台湾屏东南部海域,天然地震,中华人民共和国,中华人民共和国
3596,2016-12-11 11:36:23,74.41,39.13,7,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3597,2016-12-11 06:08:37,120.51,21.52,10,Ms,4.1,台湾屏东南部海域,天然地震,中华人民共和国,中华人民共和国
3598,2016-12-09 12:09:47,121.99,24.82,60,Ms,4.3,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
3599,2016-12-08 23:57:53,86.27,43.84,14,Ms,4.6,新疆玛纳斯,天然地震,昌吉回族自治州,新疆维吾尔自治区
3600,2016-12-08 23:23:16,86.33,43.85,19,Ms,4.5,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3601,2016-12-08 22:51:04,86.39,43.76,15,ML,3.1,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3602,2016-12-08 19:30:33,86.33,43.78,10,ML,3.8,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3603,2016-12-08 19:17:29,86.42,43.8,10,ML,3.0,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3604,2016-12-08 17:02:40,86.39,43.83,16,ML,3.9,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3605,2016-12-08 14:00:46,86.35,43.83,15,ML,3.1,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3606,2016-12-08 13:28:45,86.3,43.77,15,ML,3.6,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3607,2016-12-08 13:23:23,86.28,43.72,13,ML,3.2,新疆玛纳斯,天然地震,昌吉回族自治州,新疆维吾尔自治区
3608,2016-12-08 13:22:01,86.29,43.78,13,ML,3.9,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3609,2016-12-08 13:15:03,86.3,43.8,6,Ms,6.2,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
3610,2016-12-08 10:17:10,100.84,27.01,5,ML,3.1,云南宁蒗,天然地震,丽江市,云南省
3611,2016-12-08 08:10:29,99.33,38.97,15,Ms,4.3,甘肃肃南,天然地震,张掖市,甘肃省
3612,2016-12-07 19:16:39,73.87,39.17,10,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3613,2016-12-07 18:32:59,108.92,21.46,9,ML,3.2,广西北海附近海域,天然地震,中华人民共和国,中华人民共和国
3614,2016-12-07 02:19:48,90.22,35.99,7,Ms,3.8,青海治多,天然地震,玉树藏族自治州,青海省
3615,2016-12-07 02:00:39,112.74,41.93,24,ML,3.3,内蒙古四子王旗,天然地震,乌兰察布市,内蒙古自治区
3616,2016-12-06 23:08:46,74.34,39.14,7,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3617,2016-12-06 05:11:14,122.45,23.91,20,Ms,3.8,台湾花莲东部海域,天然地震,中华人民共和国,中华人民共和国
3618,2016-12-05 14:25:25,104.46,31.89,14,ML,3.1,四川北川,天然地震,绵阳市,四川省
3619,2016-12-05 09:15:10,74.42,39.15,11,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3620,2016-12-05 05:34:25,92.23,32.28,10,Ms,5.4,西藏安多,天然地震,那曲市,西藏自治区
3621,2016-12-04 11:56:17,74.34,39.17,6,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3622,2016-12-04 11:27:19,74.23,39.19,13,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3623,2016-12-04 09:03:39,75.27,38.97,15,Ms,4.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3624,2016-12-04 03:20:09,104.98,32.12,20,ML,3.1,四川江油,天然地震,绵阳市,四川省
3625,2016-12-03 15:42:37,74.03,39.19,12,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3626,2016-12-02 15:22:33,73.91,39.21,6,ML,3.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3627,2016-12-02 10:35:43,104.48,31.99,14,ML,3.1,四川北川,天然地震,绵阳市,四川省
3628,2016-12-01 16:34:20,106.22,23.22,4,ML,3.1,广西靖西,天然地震,百色市,广西壮族自治区
3629,2016-12-01 13:23:31,86.8,43.72,6,ML,3.2,新疆昌吉,天然地震,昌吉回族自治州,新疆维吾尔自治区
3630,2016-11-30 20:04:35,121.38,22.92,10,Ms,5.1,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3631,2016-11-30 06:15:47,74.01,39.19,5,ML,3.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3632,2016-11-29 11:50:22,74.36,39.12,12,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3633,2016-11-29 07:59:37,121.22,22.29,7,Ms,4.0,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3634,2016-11-28 13:46:03,74.07,39.22,7,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3635,2016-11-28 00:43:35,74.47,39.12,5,ML,3.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3636,2016-11-27 16:02:55,74.3,39.1,13,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3637,2016-11-27 13:06:40,73.94,39.19,7,ML,3.6,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3638,2016-11-27 08:21:05,74.11,39.23,7,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3639,2016-11-27 05:04:06,73.95,39.2,8,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3640,2016-11-27 03:46:42,74.38,39.12,8,Ms,4.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3641,2016-11-26 18:23:44,74.34,39.22,7,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3642,2016-11-26 18:08:01,74.28,39.13,7,Ms,4.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3643,2016-11-26 17:23:26,74.26,39.17,28,Ms,5.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3644,2016-11-26 16:46:13,74.01,39.24,12,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3645,2016-11-26 15:42:53,73.93,39.24,11,ML,3.5,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3646,2016-11-26 12:38:18,74.33,39.17,8,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3647,2016-11-26 07:12:44,74.07,39.19,8,Ms,4.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3648,2016-11-26 04:58:20,74.29,39.12,6,Ms,4.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3649,2016-11-26 04:37:28,73.83,39.22,5,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3650,2016-11-26 03:46:16,74.16,39.1,10,Ms,4.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3651,2016-11-26 02:37:34,73.91,39.23,7,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3652,2016-11-26 00:59:01,73.91,39.2,7,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3653,2016-11-26 00:44:53,73.95,39.19,8,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3654,2016-11-26 00:23:47,73.86,39.47,5,Ms,4.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3655,2016-11-26 00:12:05,74.07,39.15,7,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3656,2016-11-26 00:10:31,73.86,39.2,7,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3657,2016-11-25 23:39:05,73.83,39.21,11,ML,3.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3658,2016-11-25 23:26:46,73.9,39.15,9,ML,4.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3659,2016-11-25 23:16:23,73.83,39.18,11,ML,3.5,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3660,2016-11-25 23:12:11,74.18,39.04,12,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3661,2016-11-25 23:03:35,73.94,39.2,5,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3662,2016-11-25 22:48:52,73.9,39.19,6,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3663,2016-11-25 22:47:07,74.19,39.0,10,ML,3.5,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3664,2016-11-25 22:40:00,73.88,39.21,11,ML,4.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3665,2016-11-25 22:24:30,74.1,39.2,10,Ms,6.8,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3666,2016-11-25 22:19:00,74.04,39.26,8,Ms,5.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3667,2016-11-25 05:55:52,122.38,24.14,15,Ms,5.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3668,2016-11-24 03:46:47,98.94,24.36,10,Ms,4.2,云南龙陵,天然地震,保山市,云南省
3669,2016-11-24 03:44:30,99.24,24.38,20,ML,3.5,云南永德,天然地震,临沧市,云南省
3670,2016-11-21 12:50:37,93.96,31.46,9,ML,3.3,西藏比如,天然地震,那曲市,西藏自治区
3671,2016-11-18 07:22:57,112.55,37.71,18,ML,3.3,山西太原,天然地震,太原市,山西省
3672,2016-11-18 05:45:56,96.11,32.63,7,Ms,4.9,青海囊谦,天然地震,玉树藏族自治州,青海省
